squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
13312,26,1,1.0,60.0,14511,9.0,6,2005.0,1.0,0,6237,1581.0,766.0,0,7.0,1343890.5
37729,90,0,0.0,16.0,87392,,5,1993.0,,0,5623,4565.0,537.0,0,10.0,3773925.3
57160,19,1,0.0,27.0,33553,2.0,5,2001.0,0.0,0,6595,9458.0,709.0,0,1.0,5720788.1
78576,60,0,0.0,,87083,,10,2016.0,1.0,1,4316,3620.0,359.0,0,,7861426.6
42824,20,0,0.0,89.0,28542,9.0,3,2017.0,0.0,0,79,1660.0,437.0,0,8.0,4284208.7
24943,80,0,1.0,37.0,89254,6.0,3,,,1,2741,9965.0,641.0,1,,2499961.1
7023,9,1,1.0,38.0,81067,5.0,9,,0.0,1,9675,3400.0,241.0,0,,708136.7
79786,89,1,1.0,87.0,87424,,10,,1.0,1,4178,7083.0,151.0,0,8.0,7991735.0
44149,3,1,1.0,28.0,12399,5.0,9,2017.0,,1,4054,8018.0,485.0,0,5.0,4420910.7
128,38,0,1.0,,8862,6.0,2,1990.0,0.0,0,6861,5769.0,442.0,0,5.0,15488.0
3573,22,0,1.0,80.0,22778,10.0,3,,,1,3114,5581.0,510.0,0,1.0,363088.5
84387,97,0,0.0,73.0,93839,5.0,4,2007.0,1.0,1,5742,1979.0,885.0,0,,8444076.7
98900,2,1,0.0,65.0,50485,10.0,8,2007.0,1.0,1,6939,52.0,316.0,0,10.0,9896574.7
53454,44,1,1.0,89.0,2587,5.0,3,2021.0,1.0,1,5328,7061.0,826.0,0,,5357472.1
64214,57,1,0.0,80.0,74524,,4,2016.0,0.0,1,5428,4713.0,415.0,0,9.0,6430251.6
27423,47,0,0.0,45.0,75443,,4,2020.0,,0,8676,3994.0,275.0,1,8.0,2744762.0
17117,18,1,1.0,31.0,66027,2.0,6,1997.0,,0,3505,3817.0,447.0,0,,1717255.7
36122,20,1,1.0,7.0,21376,2.0,9,1996.0,0.0,1,3511,6059.0,195.0,0,3.0,3622538.6
62577,61,0,0.0,35.0,78069,2.0,2,2014.0,0.0,0,8371,7766.0,981.0,0,7.0,6258456.4
58339,33,0,0.0,13.0,32526,,9,,0.0,0,4011,5628.0,679.0,1,,5834718.9
14757,37,1,1.0,19.0,73127,4.0,10,2004.0,,1,6071,9173.0,287.0,1,9.0,1485110.4
97915,2,1,0.0,51.0,59627,7.0,5,,1.0,1,2625,9682.0,575.0,0,0.0,9795686.1
47671,64,1,1.0,78.0,42268,,1,2015.0,0.0,0,5479,5662.0,765.0,0,8.0,4773675.5
98683,82,0,1.0,48.0,73191,7.0,4,1992.0,1.0,1,4670,8439.0,638.0,1,1.0,9876937.2
55002,64,0,1.0,52.0,29477,7.0,3,,1.0,1,2350,8754.0,430.0,0,1.0,5510046.7
77690,87,1,0.0,60.0,22956,1.0,3,2013.0,1.0,0,6027,151.0,110.0,0,9.0,7777085.3
52894,100,1,0.0,2.0,85918,,10,,,1,5114,9758.0,772.0,1,3.0,5293640.3
78338,51,0,1.0,65.0,64999,9.0,7,,1.0,0,6549,2497.0,472.0,1,,7839471.0
45065,40,0,0.0,50.0,52720,7.0,3,,,1,3027,3361.0,284.0,1,5.0,4509900.3
63755,9,0,1.0,,39080,,6,,0.0,1,7286,5525.0,389.0,0,8.0,6383188.9
45248,95,1,0.0,90.0,57471,,10,2013.0,,0,7958,3754.0,607.0,1,2.0,4530134.3
98294,50,1,0.0,48.0,54292,,3,2002.0,0.0,1,6102,6737.0,227.0,0,7.0,9835842.2
42715,81,0,1.0,55.0,28135,,2,2003.0,,1,4761,1053.0,522.0,0,,4277360.3
62054,40,0,1.0,98.0,47421,,9,,1.0,0,6991,1684.0,722.0,1,,6211948.7
41023,85,1,0.0,9.0,91404,,8,2001.0,1.0,0,2154,4120.0,902.0,1,,4108214.1
53980,70,0,0.0,47.0,71506,,8,,0.0,1,8548,1882.0,553.0,0,,5403271.5
82535,53,0,1.0,17.0,85755,1.0,2,1997.0,0.0,0,2712,2834.0,494.0,1,9.0,8256501.7
56127,65,1,1.0,69.0,70326,6.0,3,,0.0,0,536,7349.0,647.0,1,6.0,5621278.1
97653,53,0,1.0,76.0,29078,2.0,5,2006.0,1.0,1,415,2055.0,137.0,1,7.0,9776232.6
75927,100,1,1.0,38.0,55528,5.0,3,,1.0,0,4681,1453.0,472.0,1,7.0,7599356.1
68120,83,1,1.0,100.0,72108,5.0,1,,0.0,1,9419,9649.0,471.0,0,2.0,6820694.1
30479,65,0,1.0,12.0,56802,9.0,6,2006.0,0.0,0,8193,9103.0,766.0,1,,3052380.6
57491,30,0,0.0,84.0,45308,9.0,6,2011.0,1.0,1,2766,2281.0,289.0,1,4.0,5755947.1
3349,56,0,1.0,53.0,23970,7.0,7,2000.0,1.0,0,7763,6684.0,164.0,1,4.0,340857.0
58036,22,1,0.0,50.0,42544,8.0,10,,0.0,0,4616,,509.0,0,,5810570.6
22521,61,1,1.0,63.0,17514,8.0,7,2016.0,,1,8808,6952.0,999.0,0,1.0,2262620.6
5034,50,1,0.0,43.0,49442,2.0,1,1998.0,0.0,0,3093,9458.0,871.0,1,4.0,508566.8
85942,73,0,0.0,37.0,47944,1.0,4,2002.0,,1,7298,2582.0,521.0,1,1.0,8598513.2
41932,74,0,0.0,89.0,57829,3.0,5,1990.0,1.0,1,2379,,942.0,0,,4196797.0
33997,63,1,1.0,99.0,19900,9.0,1,,1.0,1,7949,2862.0,435.0,1,0.0,3416922.0
92563,15,1,0.0,84.0,94496,4.0,4,2016.0,1.0,1,1455,2541.0,249.0,1,10.0,9263168.6
9092,40,1,0.0,62.0,16757,,9,,0.0,0,7149,9296.0,455.0,1,,917439.1
41087,15,1,0.0,42.0,89452,10.0,2,2020.0,1.0,1,8904,,412.0,0,4.0,4115899.0
49358,15,1,1.0,49.0,42812,,10,,1.0,0,6110,1203.0,319.0,0,,4943111.0
81835,6,0,0.0,43.0,81876,9.0,7,,0.0,1,9513,,875.0,1,3.0,8187964.1
32890,3,1,0.0,96.0,59953,,9,2003.0,1.0,1,3368,4105.0,495.0,0,10.0,3298699.3
71693,21,1,0.0,19.0,42204,10.0,5,2015.0,0.0,1,4893,951.0,912.0,1,,7173700.5
96708,48,0,0.0,65.0,42834,8.0,8,2009.0,,1,3964,7743.0,871.0,0,2.0,9677130.9
50449,16,0,1.0,20.0,64129,,10,,1.0,0,2024,1211.0,866.0,0,9.0,5050044.2
56969,56,0,1.0,56.0,12850,5.0,4,,1.0,0,3026,7375.0,104.0,1,,5703520.7
13631,36,0,0.0,69.0,36990,7.0,5,,0.0,0,305,3694.0,748.0,0,3.0,1368204.5
62366,36,0,0.0,41.0,66682,7.0,5,,1.0,0,7835,2613.0,178.0,1,8.0,6240017.0
56878,60,0,1.0,62.0,33253,7.0,5,,0.0,0,8687,3976.0,771.0,0,2.0,5695950.5
52671,38,0,0.0,37.0,20274,,5,2000.0,0.0,1,6327,3918.0,419.0,0,8.0,5270960.0
49818,26,0,0.0,69.0,71247,3.0,9,2005.0,1.0,0,4751,8182.0,199.0,1,2.0,4983109.5
38969,31,1,1.0,48.0,92111,8.0,4,2019.0,1.0,1,6113,1383.0,352.0,1,0.0,3904399.9
52861,60,0,1.0,84.0,43808,5.0,2,1996.0,0.0,1,9739,8150.0,440.0,1,9.0,5296085.6
93003,94,0,1.0,17.0,30775,3.0,3,1999.0,1.0,1,8476,207.0,303.0,1,,9303949.9
20666,83,1,0.0,57.0,74967,4.0,1,,1.0,1,5379,3285.0,984.0,0,1.0,2072485.4
59749,57,1,1.0,24.0,45924,10.0,6,1998.0,,0,1405,2702.0,938.0,0,3.0,5981892.8
3802,26,0,0.0,9.0,22231,,3,2015.0,1.0,1,4314,8563.0,143.0,0,0.0,381031.5
50815,59,1,1.0,59.0,77685,2.0,4,2009.0,1.0,0,5729,1241.0,605.0,0,8.0,5091098.9
8282,84,0,1.0,57.0,37138,5.0,6,,,0,8604,6303.0,568.0,0,,836291.1
40141,6,0,0.0,25.0,45646,,8,1992.0,0.0,1,5131,917.0,505.0,0,,4017149.2
35944,12,1,1.0,56.0,54988,4.0,2,2000.0,1.0,1,7476,3509.0,361.0,0,10.0,3601009.0
13642,64,1,1.0,97.0,82965,6.0,7,2017.0,1.0,1,4827,9316.0,143.0,0,4.0,1373231.7
72794,23,0,0.0,75.0,73969,9.0,3,2019.0,0.0,1,5361,34.0,104.0,0,10.0,7281001.9
99062,35,0,0.0,47.0,83194,,1,,0.0,1,6902,6676.0,214.0,1,8.0,9907981.7
3893,30,0,1.0,89.0,91809,8.0,9,1996.0,,1,8765,9222.0,848.0,1,10.0,399892.6
62059,35,0,1.0,27.0,92414,6.0,4,1990.0,1.0,0,5463,4679.0,862.0,0,,6214001.0
30559,26,0,1.0,43.0,37990,,5,2002.0,1.0,0,6318,7443.0,255.0,0,8.0,3061654.2
466,83,1,1.0,87.0,98842,,3,2001.0,,1,4173,8933.0,182.0,1,10.0,58180.1
40782,17,1,0.0,87.0,57555,,3,2005.0,1.0,1,9795,,244.0,1,5.0,4090861.5
10437,56,0,1.0,23.0,39718,4.0,10,1999.0,1.0,1,4018,3432.0,193.0,1,2.0,1050183.9
11871,38,1,0.0,77.0,2454,10.0,3,2000.0,1.0,1,7893,4711.0,797.0,0,1.0,1196124.0
50660,42,1,0.0,74.0,15301,8.0,2,2016.0,0.0,0,3389,8498.0,955.0,1,0.0,5074190.6
48637,64,1,0.0,83.0,30779,6.0,4,,1.0,0,594,8310.0,898.0,0,5.0,4872012.2
20082,97,0,0.0,92.0,31789,10.0,3,,,0,7692,,336.0,0,6.0,2016445.2
52143,80,1,1.0,59.0,32275,8.0,5,2007.0,0.0,1,2386,7220.0,418.0,0,10.0,5225721.7
78563,12,1,1.0,96.0,3712,,1,1997.0,1.0,1,6449,1626.0,478.0,0,1.0,7872245.7
39477,14,0,0.0,59.0,51393,4.0,8,1999.0,1.0,0,8909,,373.0,1,9.0,3950541.9
55039,2,0,1.0,98.0,29875,7.0,2,1992.0,,0,3351,6984.0,725.0,0,,5515121.2
24118,82,0,0.0,93.0,43606,,5,,0.0,0,5779,3649.0,581.0,1,8.0,2416901.3
6270,23,1,1.0,42.0,33199,6.0,8,2000.0,0.0,1,1781,2313.0,747.0,0,2.0,636262.0
48206,8,0,1.0,88.0,18205,1.0,7,2005.0,0.0,0,111,6638.0,511.0,1,0.0,4830507.5
80212,49,0,0.0,,58290,2.0,10,,,1,6821,30.0,115.0,1,7.0,8029445.1
61929,21,1,0.0,44.0,31560,3.0,2,,0.0,1,1841,6899.0,679.0,1,8.0,6197708.6
2632,23,0,0.0,35.0,69077,3.0,8,1991.0,0.0,1,2238,8328.0,359.0,0,,266129.1
45278,97,1,0.0,21.0,65231,8.0,2,2000.0,1.0,0,4086,5104.0,261.0,0,4.0,4533893.0
61985,85,0,1.0,35.0,87072,9.0,6,1997.0,,1,1254,7159.0,437.0,0,8.0,6204099.7
19788,72,1,0.0,96.0,26389,10.0,4,2015.0,,0,5138,6797.0,862.0,1,6.0,1992318.5
65662,78,0,1.0,34.0,5863,5.0,10,1993.0,0.0,1,8300,6137.0,911.0,1,2.0,6571434.3
12922,83,1,0.0,34.0,17345,6.0,10,,0.0,1,6376,4241.0,757.0,1,9.0,1296979.7
26976,46,0,1.0,,6186,9.0,6,1996.0,1.0,0,6302,,753.0,1,1.0,2703352.6
26258,22,1,1.0,69.0,90218,3.0,4,2018.0,,0,5481,406.0,991.0,0,8.0,2639003.8
87887,75,1,1.0,92.0,51538,6.0,6,2009.0,0.0,0,5570,9833.0,933.0,1,6.0,8802291.9
62054,5,0,1.0,72.0,21595,8.0,5,1991.0,1.0,1,3994,6667.0,411.0,1,9.0,6211960.1
30308,99,0,0.0,,62310,9.0,1,1994.0,,0,8158,2792.0,241.0,0,,3032783.4
57352,1,1,0.0,32.0,88673,3.0,3,,,0,4183,6158.0,655.0,0,6.0,5740389.6
81336,70,1,0.0,53.0,35439,,6,1995.0,,0,2406,8168.0,212.0,1,5.0,8139811.5
3770,32,1,1.0,22.0,44738,6.0,8,,1.0,1,7193,1393.0,513.0,1,,386366.7
87556,49,1,1.0,13.0,15957,8.0,6,2001.0,0.0,1,2242,8478.0,828.0,1,4.0,8763636.1
77698,74,0,0.0,59.0,8996,,9,,1.0,0,7418,4225.0,226.0,0,2.0,7772144.5
60283,84,1,0.0,63.0,80221,1.0,4,,,0,6074,6473.0,711.0,0,,6033341.1
95084,33,1,0.0,63.0,5737,10.0,7,2003.0,,1,437,1765.0,387.0,1,,9517011.3
734,24,0,1.0,21.0,28161,,9,2021.0,,1,1498,3734.0,196.0,1,10.0,76259.1
35013,9,1,0.0,34.0,83381,9.0,9,2011.0,1.0,1,8933,2429.0,886.0,1,,3506141.1
2945,14,1,0.0,23.0,94338,8.0,7,1998.0,,0,322,9204.0,166.0,0,7.0,299982.8
58092,76,1,0.0,42.0,91522,,10,2000.0,1.0,1,2172,8285.0,329.0,0,5.0,5813987.0
94771,85,0,1.0,44.0,9284,1.0,4,2006.0,0.0,0,1583,5652.0,274.0,0,,9481654.6
2726,83,1,1.0,37.0,29197,,6,,0.0,0,5909,232.0,251.0,0,1.0,279807.8
71027,23,1,0.0,41.0,86625,10.0,5,2001.0,0.0,0,5770,7096.0,607.0,0,1.0,7109174.1
28284,1,1,1.0,1.0,62123,2.0,9,,1.0,0,8469,2831.0,798.0,1,2.0,2834962.3
64307,91,1,1.0,67.0,65183,1.0,10,,,1,6824,7141.0,956.0,1,,6442043.9
3649,84,1,1.0,73.0,88084,9.0,2,2003.0,0.0,0,5011,7119.0,814.0,0,10.0,375031.3
69797,55,1,1.0,3.0,94751,,2,1995.0,1.0,0,6918,956.0,285.0,0,2.0,6986534.5
97428,2,1,0.0,76.0,7983,9.0,7,2009.0,1.0,1,2064,8068.0,832.0,0,3.0,9750656.9
28399,71,0,0.0,84.0,85004,3.0,7,,0.0,0,2671,4509.0,116.0,0,1.0,2844533.3
67583,99,1,0.0,99.0,87357,10.0,2,,,0,5587,7535.0,638.0,1,3.0,6769148.0
18152,24,1,0.0,85.0,77634,6.0,4,,0.0,1,561,420.0,487.0,0,0.0,1824872.1
33667,63,0,0.0,20.0,10226,5.0,10,2009.0,1.0,1,4493,9500.0,594.0,1,2.0,3369190.9
38755,15,0,1.0,53.0,24243,10.0,2,2005.0,1.0,1,8609,3772.0,802.0,1,,3884790.5
45430,87,1,0.0,75.0,32859,,4,1999.0,0.0,0,3881,5814.0,720.0,0,6.0,4549681.9
24937,1,0,1.0,27.0,78067,7.0,3,2009.0,1.0,1,3706,2431.0,471.0,0,6.0,2498730.9
7822,85,0,0.0,13.0,30657,3.0,1,1994.0,1.0,0,2111,5437.0,323.0,0,,783295.4
56223,1,1,0.0,73.0,85113,10.0,4,,1.0,0,4302,,115.0,0,1.0,5634379.3
17454,50,1,1.0,74.0,96838,9.0,6,1991.0,1.0,0,7634,668.0,839.0,0,7.0,1753382.1
2442,93,0,1.0,13.0,56873,2.0,9,2000.0,1.0,0,7635,681.0,376.0,0,6.0,247791.0
31343,72,1,1.0,40.0,58283,6.0,7,2018.0,1.0,1,9429,3388.0,189.0,1,1.0,3141490.8
54757,42,0,0.0,60.0,47722,10.0,7,1993.0,0.0,0,9867,4792.0,210.0,0,1.0,5482099.3
35576,47,0,0.0,18.0,21443,,3,2006.0,1.0,1,5824,5400.0,790.0,1,3.0,3559204.6
96040,23,0,0.0,27.0,82968,5.0,9,1997.0,,1,323,3817.0,269.0,1,8.0,9606107.7
60617,57,0,0.0,39.0,90153,5.0,6,1996.0,1.0,0,7114,7251.0,393.0,0,2.0,6063831.6
42002,13,0,1.0,85.0,37981,6.0,10,2016.0,,0,7165,3659.0,448.0,1,9.0,4208839.6
86539,24,1,1.0,18.0,63485,9.0,2,1998.0,1.0,1,8424,,482.0,1,2.0,8660203.8
72425,80,0,1.0,,95208,10.0,7,2002.0,,0,49,937.0,794.0,1,8.0,7252778.2
60817,59,1,0.0,76.0,42098,5.0,6,2001.0,,1,6949,8610.0,142.0,0,,6086395.1
58316,85,0,1.0,3.0,9154,,7,1992.0,1.0,1,619,9581.0,987.0,0,,5836642.2
22777,84,0,1.0,44.0,82521,,4,1996.0,1.0,0,34,3991.0,417.0,1,1.0,2282652.6
28741,2,0,0.0,17.0,55862,,3,,1.0,1,4434,2427.0,241.0,1,10.0,2875379.0
78627,56,1,1.0,98.0,37332,8.0,6,2007.0,0.0,0,3990,3059.0,851.0,0,,7877631.7
40556,71,1,0.0,93.0,62392,9.0,4,,0.0,1,6862,9102.0,209.0,0,9.0,4065791.4
48960,32,1,0.0,10.0,87320,5.0,4,1997.0,,0,7233,25.0,109.0,0,,4901955.7
74651,81,0,1.0,85.0,85855,,4,1998.0,1.0,0,2879,9676.0,964.0,1,0.0,7474283.8
24576,14,0,1.0,57.0,16200,,4,1998.0,0.0,0,8363,5546.0,131.0,0,0.0,2461159.8
29819,12,1,1.0,61.0,76378,,1,,,0,2642,,470.0,1,4.0,2991129.0
24664,18,1,1.0,43.0,13277,,1,,0.0,1,4450,7819.0,900.0,0,,2471327.1
83905,94,0,1.0,70.0,25633,6.0,8,2011.0,1.0,1,552,8627.0,707.0,1,1.0,8397030.1
54748,82,0,1.0,21.0,67249,,9,2021.0,0.0,1,8566,2837.0,732.0,1,,5478961.1
71691,54,1,1.0,65.0,99381,8.0,10,,0.0,1,7728,9643.0,800.0,1,10.0,7176793.0
63894,52,1,1.0,25.0,13361,10.0,9,1994.0,0.0,1,7980,5625.0,112.0,0,6.0,6399046.4
51797,1,0,0.0,82.0,2542,9.0,10,,0.0,0,8963,3245.0,905.0,1,9.0,5181827.1
49008,60,0,1.0,78.0,23815,,5,2020.0,0.0,1,3993,210.0,705.0,0,8.0,4912394.0
33098,36,1,1.0,42.0,3721,7.0,8,1992.0,,0,7639,6380.0,221.0,1,7.0,3319481.2
8028,74,0,0.0,36.0,75459,,5,1994.0,,1,4987,4315.0,546.0,0,3.0,804141.4
38190,99,1,1.0,13.0,92961,8.0,10,2003.0,1.0,1,8081,7497.0,462.0,0,,3825454.3
65689,92,0,1.0,59.0,48136,,5,2000.0,0.0,1,1947,8998.0,528.0,1,,6578403.0
59040,11,0,0.0,14.0,12340,1.0,5,1998.0,,1,1642,5775.0,130.0,0,3.0,5905531.8
52369,28,0,1.0,70.0,70463,5.0,1,2009.0,1.0,1,8986,3346.0,120.0,0,2.0,5249658.9
69311,80,0,1.0,,35699,2.0,10,2016.0,,0,5614,7895.0,954.0,1,8.0,6939575.6
84922,97,1,,20.0,93104,,3,,1.0,1,6768,7803.0,901.0,0,2.0,8498552.3
18044,13,1,1.0,13.0,71630,,4,2008.0,0.0,1,3017,6238.0,617.0,1,10.0,1814360.8
91554,81,0,0.0,79.0,12268,4.0,10,1999.0,0.0,1,9184,9063.0,210.0,0,6.0,9157895.9
45939,54,0,0.0,5.0,2164,2.0,6,1994.0,1.0,1,7483,4789.0,354.0,0,4.0,4594654.4
89687,24,0,1.0,29.0,15587,8.0,6,2000.0,1.0,1,6754,1073.0,135.0,1,10.0,8974887.0
3802,99,0,1.0,9.0,41191,1.0,6,2010.0,1.0,1,1717,3434.0,289.0,0,4.0,385045.0
92548,48,0,0.0,73.0,88919,8.0,5,,,0,4146,6268.0,727.0,1,,9259999.6
35532,87,1,1.0,49.0,48445,4.0,7,1991.0,1.0,1,4087,9541.0,651.0,1,9.0,3566862.1
93363,58,1,0.0,96.0,79352,,10,,0.0,1,2437,9691.0,160.0,0,9.0,9345397.7
18653,21,1,1.0,40.0,43885,10.0,4,,0.0,0,4746,4175.0,319.0,1,9.0,1871959.0
74263,16,1,0.0,81.0,63495,8.0,6,,1.0,0,2046,6611.0,208.0,0,,7433776.3
60650,72,1,1.0,57.0,41780,5.0,5,,,1,4858,1320.0,100.0,1,7.0,6074678.2
53680,62,1,0.0,88.0,48353,1.0,7,2010.0,1.0,1,4515,3217.0,515.0,1,7.0,5379297.0
47242,12,0,0.0,55.0,87992,4.0,5,,,0,2157,9584.0,766.0,1,,4727165.3
63040,69,1,1.0,97.0,39564,6.0,7,2020.0,1.0,0,4057,,266.0,1,5.0,6318789.0
80803,76,0,1.0,59.0,44777,,6,2018.0,0.0,0,5684,5726.0,895.0,1,5.0,8083433.8
52109,65,0,0.0,51.0,52565,,1,1993.0,1.0,1,7211,,647.0,0,,5215011.3
83054,37,1,0.0,2.0,84475,5.0,5,1991.0,,0,6292,5495.0,265.0,0,,8309399.1
71997,75,1,1.0,44.0,67609,8.0,10,2014.0,1.0,0,4305,3492.0,662.0,1,6.0,7207715.4
5722,63,1,0.0,92.0,86759,,2,1999.0,1.0,0,3551,6405.0,998.0,1,,580706.9
10872,73,0,0.0,5.0,49748,,4,2001.0,0.0,1,3405,4377.0,408.0,0,5.0,1088055.1
83710,14,0,1.0,3.0,73055,,8,2000.0,1.0,0,6533,1034.0,976.0,1,9.0,8374730.0
1260,21,1,1.0,25.0,19439,1.0,6,2016.0,1.0,0,952,728.0,773.0,1,4.0,131538.6
48496,75,1,0.0,61.0,67884,5.0,3,,1.0,0,7310,1509.0,199.0,0,,4856815.2
74458,81,0,1.0,79.0,43377,5.0,10,2021.0,1.0,1,3969,2103.0,587.0,1,,7452331.1
13517,48,1,0.0,74.0,8612,,9,,0.0,0,4159,7967.0,814.0,1,4.0,1359844.5
66579,24,0,1.0,55.0,79904,9.0,1,2021.0,1.0,0,2076,2949.0,889.0,1,4.0,6664850.1
77247,13,1,0.0,44.0,28388,2.0,2,2011.0,0.0,0,5712,453.0,383.0,1,8.0,7731295.1
18891,90,0,0.0,40.0,34712,,2,,0.0,0,9705,2565.0,999.0,1,1.0,1892159.2
93281,93,1,1.0,20.0,52231,9.0,3,1997.0,,1,3327,2503.0,132.0,0,9.0,9336444.7
9677,64,1,1.0,50.0,89469,4.0,7,2008.0,1.0,1,2199,8963.0,819.0,1,,977638.8
37473,44,1,0.0,,15706,8.0,4,,0.0,1,2001,9067.0,854.0,0,,3755563.5
12943,7,0,1.0,84.0,68064,10.0,4,1995.0,1.0,1,8566,9937.0,854.0,1,,1300343.5
87585,80,0,1.0,66.0,60868,8.0,5,2017.0,,0,6955,318.0,197.0,0,1.0,8764820.7
78612,93,0,0.0,,2651,2.0,3,1997.0,1.0,1,4301,2446.0,456.0,1,,7862673.7
90697,18,1,0.0,19.0,85613,10.0,10,2021.0,0.0,1,9151,3107.0,293.0,0,7.0,9075071.1
35215,19,1,1.0,33.0,68416,7.0,10,,0.0,1,5144,1651.0,976.0,0,,3530988.6
30991,9,1,0.0,11.0,76459,7.0,8,2005.0,1.0,0,7815,305.0,161.0,0,6.0,3104594.5
61846,77,1,1.0,45.0,31443,6.0,2,1990.0,1.0,0,8142,7498.0,517.0,1,8.0,6192313.0
51212,32,0,1.0,55.0,694,1.0,9,2021.0,1.0,1,3782,8951.0,392.0,1,0.0,5130660.1
41971,22,0,0.0,37.0,46050,3.0,7,2008.0,0.0,0,8522,8050.0,359.0,0,8.0,4198560.8
72530,42,1,1.0,50.0,94361,6.0,2,2017.0,,0,5900,4499.0,167.0,0,9.0,7263616.7
54159,79,1,1.0,41.0,92628,7.0,7,,0.0,0,6417,6724.0,125.0,0,,5424708.2
69034,52,0,1.0,36.0,18253,1.0,8,2020.0,1.0,0,3682,1459.0,586.0,0,3.0,6907362.0
31952,33,1,0.0,60.0,24474,9.0,5,2005.0,,0,1446,6397.0,587.0,0,1.0,3202868.5
75524,67,0,0.0,56.0,94840,9.0,5,2019.0,,1,4755,9152.0,356.0,0,5.0,7556587.9
33023,47,0,1.0,23.0,61069,,7,1998.0,1.0,0,6182,6313.0,988.0,1,9.0,3308071.8
84824,82,0,0.0,20.0,71595,,6,2012.0,1.0,0,6480,7202.0,816.0,1,0.0,8483601.2
87400,60,0,0.0,34.0,77423,9.0,9,1998.0,1.0,1,3473,7709.0,479.0,1,1.0,8743395.8
45857,23,0,0.0,46.0,6544,9.0,4,,,1,7629,7781.0,755.0,0,7.0,4588987.5
99412,27,1,0.0,2.0,41454,4.0,8,2021.0,1.0,1,2554,1057.0,136.0,0,3.0,9945830.1
44802,52,0,1.0,4.0,13692,,2,2009.0,0.0,1,7002,7560.0,313.0,0,4.0,4484085.9
48660,17,1,0.0,16.0,82778,8.0,5,1991.0,1.0,1,5642,6429.0,500.0,0,,4869321.1
67971,40,1,0.0,85.0,57085,,2,2018.0,,1,2571,3908.0,615.0,1,0.0,6803688.8
86385,22,1,1.0,57.0,60984,,1,2018.0,1.0,0,5966,5738.0,536.0,1,,8651550.8
49327,3,0,1.0,25.0,56049,6.0,6,1996.0,,1,2449,446.0,268.0,0,5.0,4935794.6
44908,41,1,1.0,22.0,84564,7.0,4,2008.0,1.0,0,8628,7440.0,512.0,1,2.0,4500929.8
5178,17,0,1.0,100.0,19451,4.0,4,1990.0,0.0,0,7260,1845.0,266.0,1,4.0,527165.0
87057,72,1,1.0,95.0,88122,5.0,9,2016.0,1.0,0,7005,6635.0,630.0,0,1.0,8716422.6
99218,83,1,0.0,,39869,6.0,9,1998.0,,0,5633,1295.0,735.0,1,6.0,9925260.8
64969,99,1,1.0,61.0,41391,7.0,10,,0.0,0,1864,5577.0,409.0,0,5.0,6503615.1
44857,74,0,,95.0,40725,1.0,7,,0.0,0,91,2269.0,531.0,0,7.0,4493359.3
99533,74,1,1.0,,26795,2.0,10,,,1,1051,7092.0,942.0,1,,9962942.8
97810,64,0,1.0,93.0,46783,5.0,2,2010.0,0.0,1,1665,9769.0,166.0,1,0.0,9788542.0
44731,95,1,1.0,70.0,31635,2.0,4,,,0,5070,1022.0,328.0,0,5.0,4483007.0
41667,46,0,1.0,32.0,30699,,8,1996.0,1.0,1,1772,9446.0,520.0,0,,4174032.6
91478,41,1,1.0,75.0,73172,3.0,3,,0.0,0,1740,219.0,819.0,0,8.0,9157875.3
10604,55,0,1.0,52.0,69055,3.0,5,2002.0,0.0,0,7594,2726.0,560.0,1,0.0,1068025.2
58687,10,0,0.0,83.0,44875,10.0,3,2012.0,1.0,1,7951,9811.0,942.0,0,,5874864.2
28806,1,0,0.0,16.0,40875,3.0,3,2016.0,1.0,1,2918,6867.0,167.0,0,6.0,2882439.6
57480,47,0,1.0,97.0,56799,1.0,6,2014.0,,0,96,3923.0,481.0,1,9.0,5759251.4
4821,100,1,1.0,,56849,5.0,8,2021.0,1.0,1,5865,6316.0,593.0,1,8.0,491239.1
88820,91,1,1.0,6.0,98470,8.0,10,2017.0,0.0,0,5134,3745.0,256.0,1,3.0,8888431.7
21229,44,1,0.0,82.0,23820,9.0,6,2020.0,0.0,1,5610,4059.0,419.0,1,9.0,2132694.0
42057,90,0,0.0,17.0,19287,5.0,2,1996.0,0.0,0,386,7822.0,796.0,0,10.0,4206914.6
72390,75,0,1.0,64.0,16810,8.0,8,2013.0,1.0,0,7325,8247.0,415.0,0,,7247720.3
91126,87,0,1.0,53.0,89172,5.0,4,2007.0,0.0,0,56,7648.0,792.0,1,9.0,9121369.7
38745,98,1,0.0,,82441,,7,2005.0,1.0,0,8840,9540.0,496.0,1,,3883808.5
23763,86,1,0.0,81.0,62578,8.0,10,1993.0,1.0,0,6652,7129.0,317.0,0,0.0,2386943.3
17867,19,0,1.0,48.0,31226,5.0,10,1994.0,1.0,0,5614,,948.0,1,2.0,1796244.4
3503,65,0,0.0,58.0,21756,,7,,1.0,0,1675,2655.0,363.0,0,3.0,354696.3
52250,58,0,0.0,,50947,,2,2019.0,1.0,0,8803,8989.0,679.0,1,9.0,5228826.9
84226,55,0,0.0,2.0,90310,,1,1996.0,0.0,1,6001,9562.0,876.0,1,,8423659.6
